Protein,logFC,AveExpr,t,P.Value,adj.P.Val,B
Q13099,-0.7962165087507806,-1.7833152733751834,-1.3516664956501259,0.1956776656024796,0.9709452219668305,-4.5843446908753505
Q9H5N1,-0.8220161856239789,1.5263038524911838,-1.3445630457027775,0.19791260568752778,0.9709452219668305,-4.584587495040468
Q3LI70,1.1985296013933606,-5.16946154440048,1.3364068578691326,0.2005039952342207,0.9709452219668305,-4.584865348055928
Q8IV48,-0.6240150815700007,0.8401311011836079,-1.3359541626663782,0.20064861871519987,0.9709452219668305,-4.5848807403467315
A0A804HIM1,-1.169386999802624,-1.2036383053472772,-1.3301123498906313,0.20252242025477057,0.9709452219668305,-4.585079090788674
Q5VXH4,1.19919648118656,-3.9144533322940154,1.3210857031068783,0.20544526773445249,0.9709452219668305,-4.585384550797868
A0A0J9YY99,-0.5202367944237694,1.5783071232663968,-1.3170388476686625,0.20676652978840102,0.9709452219668305,-4.585521087723096
A0A0A0MS09,-0.8461130381222475,-0.24521445448835966,-1.3165535126277583,0.2069254410941932,0.9709452219668305,-4.585537445400376
F8VRV3,0.5950002320055514,-8.209415351542402,1.3156270815519795,0.207229048834408,0.9709452219668305,-4.585568659568594
M0R0X1,-1.0181919661541885,-2.9858721744229966,-1.3148942486664241,0.20746946230328578,0.9709452219668305,-4.585593341394769
M0QXW4,-0.8369793006111914,-2.051420252107002,-1.3146296530609916,0.20755632020653053,0.9709452219668305,-4.5856022509266205
Q13367,-0.7480679829364334,3.20128821275056,-1.3141207815500175,0.20772344712392135,0.9709452219668305,-4.5856193827159
F8WCC6,-0.7151247651271054,-0.16253224205868835,-1.3116885363568942,0.2085237413065866,0.9709452219668305,-4.585701211499003
P0DMS9,-0.6774630912867139,1.7165731977219418,-1.3097642087784187,0.2091586493445508,0.9709452219668305,-4.585765886776803
A0A087X2I1,-1.1507714988127464,-2.7613982436878235,-1.3074355923681946,0.20992900189235045,0.9709452219668305,-4.585844072364791
A0A8I5KRB8,-0.8782962733873783,-2.9377574970081746,-1.3053615720196947,0.2106170257782113,0.9709452219668305,-4.585913637960438
Q6ZP68,-1.0315739109942867,-1.8907146022632801,-1.303492685341399,0.21123853250845862,0.9709452219668305,-4.5859762650938185
A0A0A0MSS3,-0.7298688986484726,-0.49776988280332807,-1.3022315895759442,0.21165873755230463,0.9709452219668305,-4.586018493788366
H0YAS8,-2.5879449481137424,-13.555648517607098,-1.2981915855929709,0.21300935863599335,0.9709452219668305,-4.586153606869829
O95747,1.2654049578200581,-4.764303712442136,1.2967166817512126,0.21350413514734298,0.9709452219668305,-4.586202868771465
D6RCE9,-0.812207286120403,-2.180916465033878,-1.29164405016003,0.2152127699399734,0.9709452219668305,-4.58637203066147
E7ENX8,-0.7498028981182827,-3.5950707087333362,-1.2897877706915026,0.21584072473442512,0.9709452219668305,-4.586433831065384
Q01804,-0.8391540431022579,-2.5254649157370297,-1.2890601086128184,0.21608727803941338,0.9709452219668305,-4.5864580417808405
Q9NRF2,-1.9192145304315518,-3.434910705134228,-1.2854752254654993,0.21730519251091587,0.9709452219668305,-4.586577193605961
O00571,-1.031058102414668,-3.7756095894805455,-1.2825748595480213,0.2182945124922891,0.9709452219668305,-4.586673442493553
A8MY32,-0.8738800839758792,-1.3718873103736386,-1.2764886149854044,0.22038208773897836,0.9709452219668305,-4.586874972576357
Q96MK3,1.1284839648384062,-0.6096670829211785,1.2754994022447674,0.22072286713734915,0.9709452219668305,-4.58690767093669
P05089,-1.7203968300780206,-5.328550102404325,-1.2751085499764614,0.2208576282762604,0.9709452219668305,-4.586920586139607
P78386,-0.7796709380636733,-0.6084192731523198,-1.2726361817808458,0.22171157170194544,0.9709452219668305,-4.587002224590348
Q9H9B1,-0.8517856732380493,-0.6193461436748083,-1.2678472481140632,0.22337302830072114,0.9709452219668305,-4.587160072435501
A0A6Q8JFT6,-0.6342436073911588,-0.3499036484845814,-1.266354145941403,0.22389303507833336,0.9709452219668305,-4.587209209550941
E5RFZ3,1.8266776208787217,-2.6012490610349204,1.2638312647772385,0.2247738443579026,0.9709452219668305,-4.587292152679046
J3KN75,-0.8143704797847029,-1.9057312477929498,-1.2612496610059512,0.2256779664030293,0.9709452219668305,-4.587376917641273
E7EUN2,-1.2804463371162975,-3.0082372098803867,-1.260971762797934,0.2257754608225832,0.9709452219668305,-4.587386035642827
Q9NYF8,-0.7496595740026673,1.650907664509963,-1.257475420244718,0.22700489627207174,0.9709452219668305,-4.587500643294724
F8VVB6,-0.6334082531889287,-2.7648195998139187,-1.2574059648349898,0.22702937219387445,0.9709452219668305,-4.587502917938527
H3BT71,-0.958107740785386,-4.577392791295552,-1.2558439466233338,0.22758036946920354,0.9709452219668305,-4.58755405237281
O60462,1.2739859232099535,-3.4346032216121642,1.2524118721397095,0.22879469771272343,0.9709452219668305,-4.587666262409549
F6SDV2,-0.8199568082384374,-3.0377883199689637,-1.2522075288392227,0.22886715740459368,0.9709452219668305,-4.587672937113237
A0A804HIQ0,-0.8238087311761346,-0.8801798473531358,-1.245563767364767,0.23123280182437625,0.9709452219668305,-4.5878895688173085
A0A1B0GVY1,1.2063233932871436,3.3724501043044564,1.2443555479486774,0.23166505508617477,0.9709452219668305,-4.587928885241156
P35900,-1.2832572997872242,-3.8208695552130107,-1.242946137957916,0.23217008205377382,0.9709452219668305,-4.587974717457357
P07357,-0.6310777856396219,-0.6453486588536752,-1.2390678832713191,0.23356418584043778,0.9709452219668305,-4.588100660026422
Q6R327,-0.808007156673654,1.6111133578657462,-1.2381408828987284,0.23389837457317636,0.9709452219668305,-4.588130725731556
K7EJB9,-1.3239037530216105,-4.576024284259626,-1.2366419363361585,0.23443953997818148,0.9709452219668305,-4.588179310678821
K7EPK2,-0.9459136517513969,-6.402621203095628,-1.230157345830708,0.23679189582854235,0.9709452219668305,-4.588389052973958
E9PMW9,-1.1021787769629516,-3.6981246081064785,-1.2292495512036492,0.23712266504101492,0.9709452219668305,-4.588418357996571
A0A8I5KW61,-0.8078214817872167,-2.1079394207595983,-1.2277835129689691,0.23765759573219464,0.9709452219668305,-4.5884656541583615
E7ERS3,-0.7394351552361228,-0.03773264128588954,-1.226476372918268,0.23813533601664347,0.9709452219668305,-4.588507792958095
Q9UMD9,-1.0037259805107512,-1.7957692057123715,-1.2258787192064855,0.23835401739607087,0.9709452219668305,-4.588527049977875
P69905,-2.7467798178057183,-9.512821801739538,-1.225660373301335,0.23843394892129335,0.9709452219668305,-4.58853408377608
H7BYU6,1.1029413800044303,-0.7544444064929238,1.2247727365822954,0.2387591066106081,0.9709452219668305,-4.588562669670169
A0A7P0TAA5,-1.0408382866101666,-1.5224943650917877,-1.2236590859450813,0.23916754304231969,0.9709452219668305,-4.588598515033957
O43307,-0.7385253333191988,-2.2005846788668375,-1.2231577281368504,0.23935159481903823,0.9709452219668305,-4.588614645388937
Q9H765,-0.8299881166811383,-1.8983556063672145,-1.2211370575762468,0.2400945080967107,0.9709452219668305,-4.588679613122481
O43707,-0.7437977771848358,-1.2196377581287525,-1.2206957521882447,0.2402569941562516,0.9709452219668305,-4.588693792396555
P35372,-0.5840388044364375,3.3848343408035815,-1.2202963157941424,0.24040413762845875,0.9709452219668305,-4.5887066235027785
E9PG71,0.5228627803534965,-0.49740243388285027,1.2187178058828223,0.24098630757838668,0.9709452219668305,-4.588757302992548
Q5SYB0,0.5367147487366566,-2.9538485160679593,1.2140906459600762,0.24269912932326898,0.9709452219668305,-4.588905613002785
Q15527,1.237719263788176,-0.4107625879358063,1.211996885842421,0.2434772519027873,0.9709452219668305,-4.5889725998731015
A0A1B0GTZ1,-1.1920632552430703,-5.8904744426446465,-1.2094836505457054,0.2444138073089477,0.9709452219668305,-4.589052906169816
A0A494C083,-1.0126513307237857,-2.7831628346114923,-1.208420381011189,0.24481086883205927,0.9709452219668305,-4.58908684793186
F5H7J9,1.0719920950723476,-3.4982326381113795,1.2068201507899265,0.2454093865149499,0.9709452219668305,-4.589137893237304
D6RBD9,0.6620451391879909,-2.0900529762919677,1.2058989509622267,0.24575444409307795,0.9709452219668305,-4.589167257957398
A0A7I2YQR3,-0.8452364577579039,-0.1758800081096826,-1.202409226624559,0.24706499185734854,0.9709452219668305,-4.589278363162887
A0A6Q8PFV6,-1.1325089349491297,-3.35362728502464,-1.2020513304531875,0.24719970117337456,0.9709452219668305,-4.589289745667499
Q9Y2V7,-0.8803202949181625,-2.1606230570698663,-1.1992647358931596,0.24825048539744182,0.9709452219668305,-4.589378292972437
Q86TC9,-0.88722387179737,-2.6035750495798244,-1.1986039874829584,0.24850014649706656,0.9709452219668305,-4.589399268892374
A0A087WWA3,-0.5688618103166541,1.5868114339891422,-1.19697692773244,0.2491157462427147,0.9709452219668305,-4.589450888079724
P32119,-1.0782579117857223,-5.44772659380885,-1.196238149344274,0.2493956498847646,0.9709452219668305,-4.589474310656639
E7EUT5,-0.6238027412792997,-2.1081368180866122,-1.1927324442416383,0.25072715886065433,0.9709452219668305,-4.589585325013929
Q92935,-1.14794219239628,-1.983587917303496,-1.192331413911337,0.2508798216412826,0.9709452219668305,-4.5895980104113425
P23786,-0.8361392187082228,-3.6751559726407823,-1.1918509511795288,0.25106281623069043,0.9709452219668305,-4.589613204642248
B4DZK5,-0.8860597476011982,-1.5183906173798338,-1.1868618232794004,0.25296908028966164,0.9709452219668305,-4.589770738009577
A0A2R8YEL6,-0.6963113728988275,-1.9006363718657227,-1.184986634062578,0.25368841499803296,0.9709452219668305,-4.589829832528501
K7EMK7,-0.6791212577122325,1.3930666730215044,-1.1840023171938567,0.2540666304873766,0.9709452219668305,-4.589860826930121
I6L899,-0.9240474213667929,-6.943486597183843,-1.1826700530794614,0.25457922772417557,0.9709452219668305,-4.589902749841239
A0A1W2PRD8,-0.8857116603980331,-0.43649726558475777,-1.1787321350592037,0.2560989840185951,0.9709452219668305,-4.590026479051676
A0A0U1RQK4,-0.7243913122311987,0.022800567040277855,-1.1787039574011102,0.2561098834714391,0.9709452219668305,-4.59002736338421
G5E9Z6,-0.860661365785766,-1.7113811126810647,-1.1733408103647678,0.25819085869633174,0.9709452219668305,-4.590195419642618
M0QZU3,-1.1345056078979319,-0.3216994575643057,-1.1689582551601427,0.2599008863403081,0.9709452219668305,-4.590332360864271
A0A8I5KXC6,-0.7363075819700695,-2.462671246076973,-1.166251571736767,0.2609612977895419,0.9709452219668305,-4.590416761346531
B7Z7Q6,-0.6470077294942885,1.1048018543019016,-1.1599367453455034,0.2634480558755986,0.9709452219668305,-4.590613150084867
A0A0G2JMB2,1.16578824975617,3.9028551036932777,1.1568912550805368,0.26465375852587225,0.9709452219668305,-4.590707601562561
P42336,-1.3922405929759138,-4.3921452220426715,-1.1551912144170327,0.26532861430130655,0.9709452219668305,-4.590760251410375
A0A087WWY0,-0.8778416175095423,-3.69474520464232,-1.1513873779561,0.26684331399311967,0.9709452219668305,-4.5908778615450165
A0A7P0Z4H1,-0.4864339490289775,0.8271121920334313,-1.1479885905866885,0.2682022377383548,0.9709452219668305,-4.59098272081607
Q9UIF9,-0.8040531037894603,-0.3907696487320172,-1.1457331958563786,0.2691068802640568,0.9709452219668305,-4.591052185443791
H0YF28,-0.5676912789935031,1.9068592601163583,-1.1444876209584383,0.2696074670603746,0.9709452219668305,-4.591090507613454
Q8TCP9,-0.9040921819958356,-2.5243706071509555,-1.1421269650361772,0.27055811990941914,0.9709452219668305,-4.591163057501871
Q96P50,-0.8383659325341942,0.15110727869943102,-1.1419035155510735,0.27064823514304914,0.9709452219668305,-4.591169919355548
A0A0J9YWX2,-0.7366535372760652,-0.8481725010203167,-1.140146865450912,0.27135746367644864,0.9709452219668305,-4.591223831272661
Q9Y458,0.747827652566464,-4.676309862745526,1.136342929130013,0.2728980502009028,0.9709452219668305,-4.591340376131868
Q02985,-0.7239188990936898,-1.6958045088439142,-1.1338252926550954,0.2739212943289555,0.9709452219668305,-4.591417361524597
M0QX87,-0.5190482624211499,1.249942320000263,-1.1316770836086594,0.274796665534972,0.9709452219668305,-4.5914829557679155
P32929,-0.6193737324842905,2.8505140047533493,-1.1314741523989131,0.2748794660302395,0.9709452219668305,-4.591489147635909
A0A087X0M8,-0.7312420462190669,0.3250882747019527,-1.1307061037854707,0.2751930164596768,0.9709452219668305,-4.591512575393046
A0A804HJH3,0.9333878288450326,0.21737834668827105,1.130296908194971,0.27536017707042754,0.9709452219668305,-4.591525052508418
Q9NY33,-0.8227447363777305,-3.759996761552843,-1.1290245377636416,0.2758804395187511,0.9709452219668305,-4.591563829112012
K7ERQ0,-0.800467360442009,-1.9540552789240944,-1.1283886388283586,0.2761407294150274,0.9709452219668305,-4.5915831971802294
P01031,-0.519191000763167,2.0277848992595566,-1.1283235462274077,0.27616738387228157,0.9709452219668305,-4.59158517932314
A0A590UK51,-0.5201605231844535,2.1240037146123827,-1.1273562791822702,0.2765636924177275,0.9709452219668305,-4.591614624210871
A0A7I2V316,-0.5335216466938124,-0.7897615817209968,-1.1273045189750632,0.27658491159577625,0.9709452219668305,-4.5916161993590086
Q14137,-0.7416554235327955,1.5898801473226754,-1.1261091071776745,0.2770753115810797,0.9709452219668305,-4.591652563532514
A8MX07,-0.4974939000804901,0.6906889831561587,-1.124406877455748,0.2777747482053913,0.9709452219668305,-4.591704298071472
A0A2R8YGX0,-0.6629371679104084,1.0108913666432746,-1.124022447298113,0.2779328909546866,0.9709452219668305,-4.591715974117105
J3KN83,-0.881402137227326,3.0621273089525247,-1.1235554864123722,0.27812507481336907,0.9709452219668305,-4.59173015302501
Q13637,-0.7874342381285668,-3.2336861525111686,-1.1231480352125462,0.27829284780074737,0.9709452219668305,-4.591742521569748
P20851,-0.6489349360837111,0.46154751225958884,-1.123097963348099,0.2783134707164631,0.9709452219668305,-4.59174404132736
J3KPY5,-0.8334149640388614,-1.1373371392772182,-1.1225689854695626,0.27853140865609477,0.9709452219668305,-4.591760093691813
Q14590,-0.715199382247377,-0.6715556099452127,-1.1219262288767302,0.27879639476017587,0.9709452219668305,-4.591779591596731
C9JJN0,-0.8907614662656638,-2.970822815234291,-1.1201161313999144,0.27954364635345436,0.9709452219668305,-4.591834458156944
A0A0U1RRH6,-0.5490859096308927,3.0719168013802123,-1.1198147471492492,0.27966821002768383,0.9709452219668305,-4.5918435874456005
Q9P253,1.006322545367448,-2.652191370869476,1.1194262607363668,0.2798288345769984,0.9709452219668305,-4.5918553525979195
Q6P6C2,-1.0244794181838008,-4.4442704464171925,-1.118057699676351,0.28039523153725354,0.9709452219668305,-4.59189677588358
F5GYA7,-0.665256564018452,-1.2378674004963823,-1.1167517633131965,0.28093650717548113,0.9709452219668305,-4.591936270180603
Q8IZD2,-0.8294918890536014,-0.46478513752364337,-1.1164378925883087,0.2810667141961369,0.9709452219668305,-4.5919457574219456
O00410,-1.3649488449228344,-3.797434030328987,-1.1131891109598842,0.282417090528988,0.9709452219668305,-4.592043845790875
O15519,-1.172627687911425,-3.515327794619105,-1.1097694067322568,0.283843722441505,0.9709452219668305,-4.592146875109701
H3BNS0,-0.6094115751086111,-6.951170702997709,-1.109631233393778,0.28390147799317095,0.9709452219668305,-4.59215103327079
Q5JQC9,0.5353007613612482,-3.6974577657458667,1.1073591272447283,0.28485245653111035,0.9709452219668305,-4.592219356637024
P30040,-0.9134925777918417,-2.7551247683788382,-1.1055672787911313,0.2856040925463285,0.9709452219668305,-4.592273167919797
A0A7I2V2F9,-0.8236331224936503,0.4388859232831222,-1.1045570476661017,0.28602850779620304,0.9709452219668305,-4.592303478882815
P01701,-0.750251450735322,-1.918658527097233,-1.1027332786118158,0.28679588848782744,0.9709452219668305,-4.592358149042488
Q9Y2X3,-0.6037352324751704,-1.3497973182155114,-1.1024516749092519,0.2869145137558551,0.9709452219668305,-4.5923665847653
P54762,-0.708496100855993,-0.8171235949639957,-1.1024463570519911,0.2869167542475386,0.9709452219668305,-4.592366744052239
O00628,0.7531862015092612,-6.079008242254484,1.1003553698489226,0.2877987232042735,0.9709452219668305,-4.592429333185349
B0QYR5,-1.0099237550300897,-3.682536813868023,-1.099758440191612,0.28805087349181424,0.9709452219668305,-4.592447185341295
G3V200,-1.0775385384070495,-2.224746026728368,-1.099382749543866,0.28820965359935,0.9709452219668305,-4.592458417420784
O75290,-0.58794895380533,1.7619834977676834,-1.0988245738603388,0.28844567794222425,0.9709452219668305,-4.592475100198002
A0A0C3SFZ7,-0.6666390280065113,-1.9897164687367792,-1.0982653713664867,0.28868227989261636,0.9709452219668305,-4.592491807566723
O43715,-1.067735786373269,-3.4776397269203416,-1.0952787064583211,0.28994838767497794,0.9709452219668305,-4.59258093707731
O43639,-0.5468156870336025,0.9689510451130338,-1.0950681615038573,0.29003779658205814,0.9709452219668305,-4.592587213677277
Q5RHP9,-0.5100157479457978,3.3445639260707662,-1.0944084485717087,0.2903180787223285,0.9709452219668305,-4.592606874895355
A0A499FIG1,-0.7330381183367138,-2.5300817804724214,-1.0942123355787843,0.29040143682318814,0.9709452219668305,-4.592612717945137
G3V2R1,-0.9678241913817338,-2.1000274943339243,-1.093055859438668,0.29089335819449663,0.9709452219668305,-4.5926471590099185
A0A7I2V554,-0.486849745877725,1.6782781383266365,-1.0919522643842088,0.29136335943504277,0.9709452219668305,-4.592680000750801
O75150,-0.6673184911554497,-1.112674919219342,-1.0919462759344674,0.2913659113359891,0.9709452219668305,-4.592680178895059
M0QZR4,-0.5349292030662849,-0.5730124102731954,-1.0916333236840345,0.29149929487648074,0.9709452219668305,-4.592689487610688
H0YJ17,-0.4809577596202349,0.5385044968821266,-1.0900805264377327,0.2921617798916009,0.9709452219668305,-4.592735646850018
Q9Y2J4,-1.2932793213136269,-0.44045533757182304,-1.0888408077799143,0.2926914898119525,0.9709452219668305,-4.592772465302195
Q9Y5B0,-0.7980633505275612,-2.9069353322346148,-1.0883084829909355,0.2929191599527817,0.9709452219668305,-4.5927882655482195
M0R276,-0.5860938339511387,-0.6100761605395194,-1.0877072460741612,0.29317646006549547,0.9709452219668305,-4.59280610450002
E9PNC0,-0.7317680496964218,-1.6031837610192736,-1.086837797304972,0.29354883625928374,0.9709452219668305,-4.592831888802565
A0A7P0NGZ6,-0.6362272039839976,-5.578923394285931,-1.085491973170779,0.29412592602146614,0.9709452219668305,-4.592871771033789
E9PNZ4,-0.7543807612342852,-2.4362922720980236,-1.0844039169331676,0.29459309505480186,0.9709452219668305,-4.592903988396977
A0A075B6H9,-1.0177721712135819,-5.576604042871528,-1.0836327527220486,0.29492453345336567,0.9709452219668305,-4.592926808405453
X6RED3,-0.6305495267828027,-1.5172509377666294,-1.0832827609982403,0.2950750467390852,0.9709452219668305,-4.592937161349714
M0R197,-0.7529580599899365,-1.170317902163431,-1.0821529507824534,0.2955613050328949,0.9709452219668305,-4.59297056519282
Q12767,-1.5240581578325232,-6.158840950323958,-1.0803240995919245,0.2963496712238061,0.9709452219668305,-4.59302458317638
Q02952,-0.60821205479541,0.3758685993076049,-1.0792627520751015,0.2968078960342803,0.9709452219668305,-4.593055901298704
F8VVY9,-0.6551748012569109,0.7991922234475295,-1.07769503834895,0.297485690172672,0.9709452219668305,-4.593102120264667
Q7Z443,-0.4774057461715536,1.1889725934284405,-1.0740465151714564,0.2990675088341043,0.9709452219668305,-4.59320949570612
Q9ULV0,-0.4773022577706745,2.278508884242809,-1.0724282319320677,0.2997710859480768,0.9709452219668305,-4.59325703649639
H0Y4I9,-0.6544988426377312,-1.3304422008540224,-1.0696475811039603,0.3009828516875973,0.9709452219668305,-4.593338602196501
O60423,-0.8566510982717037,-1.4945796697001164,-1.0689875098360986,0.3012710262693881,0.9709452219668305,-4.5933579415295815
F8W057,0.7312300051772143,-3.55120930621855,1.0674162628092507,0.301957814397413,0.9709452219668305,-4.593403942107974
F8WC82,-0.74387241274959,0.8708800980446618,-1.0669112610129443,0.30217879216444266,0.9709452219668305,-4.5934187162574425
A0A0C4DFZ7,-0.5801746819008495,1.394252160506244,-1.0664557527035528,0.3023782139773796,0.9709452219668305,-4.593432038048535
P26358,-0.44979105768905514,1.6099668006703989,-1.065645204162717,0.3027333102882674,0.9709452219668305,-4.593455733028875
A0A087WYF4,-1.0674128991308547,-3.2026623688156937,-1.0615423771739798,0.30453540430697595,0.9709452219668305,-4.593575469136633
C9JLV4,-1.3865134218924835,-5.544046297041608,-1.0611627757059994,0.30470253194237307,0.9709452219668305,-4.593586530197601
Q8TE12,-0.599431908421629,1.161275455325789,-1.0605554417687026,0.30497006264887067,0.9709452219668305,-4.593604221015135
Q10589,-0.7683829786517495,-2.1539012213401616,-1.0605078356876936,0.30499104036687263,0.9709452219668305,-4.5936056074010825
J3KPP0,-0.44565743908502964,-0.3591022130707678,-1.0581600667490954,0.3060268941529126,0.9709452219668305,-4.593673922358931
P42262,-0.9873684064996362,-3.0201002706112248,-1.057823296270386,0.30617568965143704,0.9709452219668305,-4.593683712499077
E5RIS9,0.45836523041402266,-2.5516851481893856,1.0567670007285794,0.3066427348443501,0.9709452219668305,-4.593714404804265
P01703,-0.5557412733059643,-1.434785118955335,-1.0562688584797189,0.30686317012012465,0.9709452219668305,-4.593728871252953
Q14188,1.0944913590426155,-0.771477773652842,1.0561553191886035,0.30691342905006064,0.9709452219668305,-4.593732167820497
Q9Y5I0,-0.5448942491132818,-1.6281144145083275,-1.0561486143017689,0.306916397200433,0.9709452219668305,-4.593732362486007
Q99569,-1.0683395643101372,-1.598751578962066,-1.0553818105850128,0.3072559871334542,0.9709452219668305,-4.593754619371531
E7EPX0,-1.0716495621403883,-3.917931884821616,-1.0550495988820263,0.307403196587526,0.9709452219668305,-4.593764258288272
Q7Z3T8,-0.8451091719472208,-3.0247652029977514,-1.0541097405226725,0.30781994371783294,0.9709452219668305,-4.593791515558244
A0A2R8YFR4,0.7890231746845717,-1.9707131704017675,1.0539582437892439,0.3078871580159196,0.9709452219668305,-4.593795907506277
I3L107,-0.629845811727249,-2.391334595697853,-1.0533217138896591,0.30816968266933975,0.9709452219668305,-4.593814355653398
P0C875,-0.9480970653847227,-1.9634120674755708,-1.0515670431861504,0.30894947042811505,0.9709452219668305,-4.593865167506093
J3KMZ7,-0.6377784082676718,-0.8523536155913957,-1.0514218206559782,0.30901407243534734,0.9709452219668305,-4.59386937006038
D6RD24,-0.852264910826924,-4.140802554119814,-1.0512896374810643,0.3090728824285473,0.9709452219668305,-4.593873194899012
E7EW05,-0.557243141561333,2.0876750325952473,-1.0508652599037585,0.30926174836207554,0.9709452219668305,-4.593885472238931
E7EVS6,1.4259960484063274,-3.2769317749840017,1.0503802701403067,0.30947769178954676,0.9709452219668305,-4.593899498609892
Q68D06,-0.6674305752000151,-1.7075228362696158,-1.0501303125409804,0.30958902900869945,0.9709452219668305,-4.593906725752108
Q3LI64,-0.5345613455636069,1.623183172705799,-1.0490224477467807,0.31008284877214287,0.9709452219668305,-4.593938742631386
O14492,-0.4246892891256051,2.29413716782313,-1.0487771797577503,0.31019225171702614,0.9709452219668305,-4.593945827399022
Q6ZRF8,-0.7663998309849913,-2.155260112530912,-1.0477863375650542,0.310634506386402,0.9709452219668305,-4.593974436187407
A6ZJ87,-0.7107566872026099,2.7007819271537015,-1.0473966032085618,0.31080858641263504,0.9709452219668305,-4.593985683571395
A0A2R8YEP4,-1.0532585612053362,-0.5671392252644115,-1.0437791570322097,0.3124277394071859,0.9709452219668305,-4.594089931557364
A0A0C4DGB6,-0.4364067811989487,-1.4155333209023975,-1.0424687715469112,0.31301576512352036,0.9709452219668305,-4.594127628250196
P01583,0.9265065261372608,-0.14942064044052283,1.0413435624645586,0.3135213324315905,0.9709452219668305,-4.594159969732519
Q8WXU2,-0.7812031739802099,-3.2517331002348446,-1.0408745754682465,0.31373222694018055,0.9709452219668305,-4.594173441979312
A0A2R8Y5Z7,0.46912237757946107,-2.1644563422108125,1.0399891086991102,0.3141306838165072,0.9709452219668305,-4.594198865809921
Q5T278,0.8810250265961048,-0.11312390714294442,1.036237147438365,0.3158231071320251,0.9709452219668305,-4.594306414340863
P01780,-1.113433415594808,-5.434871589288436,-1.0356908436287544,0.3160700795179976,0.9709452219668305,-4.594322049725101
H7C0L5,-0.48387912327789984,-0.981730678264217,-1.0354583457110367,0.3161752291208969,0.9709452219668305,-4.594328702018623
A0A2R8YFM9,-0.5060667332973265,-1.1433737192352926,-1.0348452586900865,0.3164526249870431,0.9709452219668305,-4.594346238477921
Q96RY5,-0.6755755916842401,2.707790328722934,-1.033241451903606,0.31717910867878696,0.9709452219668305,-4.59439207629221
Q9Y305,-0.7866828288342437,-1.133920002765715,-1.0310785365075439,0.3181607548374513,0.9709452219668305,-4.594453809497973
Q15057,-0.7562288909070203,-7.91934059049335,-1.030523814808841,0.31841286883393216,0.9709452219668305,-4.594469626563099
Q12857,-1.45195413953323,-5.541786108530218,-1.02939459546538,0.31892652853829645,0.9709452219668305,-4.594501804856769
C9IZX3,-0.6118511923460797,3.3847228177232207,-1.0282144378319977,0.31946399525772734,0.9709452219668305,-4.5945354064059165
A0A087WYN1,-0.6468226166043678,-0.6246686490886598,-1.0281905022171398,0.31947490273030055,0.9709452219668305,-4.59453608760349
P08238,-0.5909015379712774,-1.4978543781297489,-1.0251664365117332,0.3208551234991169,0.9709452219668305,-4.594622055410765
O75037,-0.4933139565410709,2.4332925930103184,-1.024693364613703,0.32107142573589736,0.9709452219668305,-4.594635486628195
Q6ZVN7,-0.7022987936769545,-1.8203294430406824,-1.0241062051546992,0.32134003755761054,0.9709452219668305,-4.59465215047529
A0A8I5KT31,-0.6447815783474944,1.8065064658787124,-1.0227471159258565,0.3219624073587647,0.9709452219668305,-4.594690694453105
A0A8I5QKQ4,-0.7375997822374611,-0.04924374820349499,-1.0225208635923695,0.3220660992513871,0.9709452219668305,-4.594697107261555
A0A0A0MRR0,-0.5580234079205582,1.2753290208420254,-1.0225127728777759,0.32206980768500293,0.9709452219668305,-4.594697336561841
Q16832,-0.5476557489856453,-2.75405149858892,-1.0220618248401236,0.3222765511379998,0.9709452219668305,-4.594710114794134
H3BT35,-0.45796817189494565,0.26447192740400816,-1.0184453632181563,0.3239380071787563,0.9709452219668305,-4.594812438461803
A0A1W2PQK8,-0.6067368920059228,-1.2200791756308456,-1.0173135768841235,0.3244592231457569,0.9709452219668305,-4.5948444048189465
A0A590UJK3,-0.7335629927222072,0.97125688063814,-1.0168293300067144,0.32468241399649367,0.9709452219668305,-4.594858073763404
Q5SNV9,-0.798238716339827,-2.0891706728668042,-1.0160685597939028,0.32503327684614636,0.9709452219668305,-4.594879538258488
Q14692,-0.785054581903899,-0.9392778692595539,-1.0158532268496778,0.3251326363318471,0.9709452219668305,-4.594885611491748
O75747,-0.6288267770374898,2.0720217644380896,-1.0153935454024199,0.32534481632996604,0.9709452219668305,-4.594898573053419
H3BNY4,-0.9043390583117095,-4.167693560808783,-1.0139442979251998,0.32601440801382375,0.9709452219668305,-4.594939408185295
I3L4Y1,0.5491611983983447,-4.745278050794841,1.0121923384776486,0.32682517329814764,0.9709452219668305,-4.594988713796408
P26232,-0.447696517987632,5.161425104237308,-1.0114863952684396,0.32715227320132356,0.9709452219668305,-4.5950085629791095
H3BPE8,0.8126791802896762,-2.1043979068305623,1.0113724498925398,0.32720509184078517,0.9709452219668305,-4.5950117658258165
A0A7P0T811,-0.6859502336618293,1.9715683094019723,-1.010779739793863,0.32747993681316745,0.9709452219668305,-4.595028421672172
H0YMW4,-0.6630078357084621,-1.5101523833129487,-1.010241893415427,0.32772948334754093,0.9709452219668305,-4.595043529374044
A0A087WZ85,-0.8787852921807624,-1.580686055217335,-1.0094631581553049,0.32809103602593037,0.9709452219668305,-4.595065392650721
P19367,-0.50965391506957,2.572080792740896,-1.009418626939687,0.3281117196472376,0.9709452219668305,-4.595066642494048
